idCentros,Tipo_centro,Nombre,Titularidad,Domicilio,Localidad,Municipio,Provincia
4501068,"Sección de Educación Permanente","Arturo Pérez Reverte",Público,"Cmo. Carril s/n. FORO CENTRO ABIERTO",Carboneras,Carboneras,Almería
4601890,"Escuela Infantil","Llano de Don Antonio",Público,"C/ El Llano de Don Antonio  s/n","El Llano de Don Antonio",Carboneras,Almería
4001345,"Colegio de Educación Infantil y Primaria","Virgen del Mar",Público,"Plaza de la Iglesia  s/n","El Cabo de Gata",Almería,Almería
4005156,"Escuela Infantil","Gloria Fuertes",Público,"C/ Las Escuelas  s/n",Pujaire,Níjar,Almería
4005089,"Escuela Infantil",,Público,"Plaza Ruescas  s/n",Ruescas,Níjar,Almería
4001382,"Colegio de Educación Infantil y Primaria","Maestro Rodríguez Espinosa",Público,"C/ Real  2","La Cueva de los Medinas",Almería,Almería
4004085,"Colegio de Educación Infantil y Primaria","Virgen de las Angustias",Público,"Avda. de las Acacias  7",Tabernas,Tabernas,Almería
4008856,"Escuela Infantil",Tabernas,Público,"C/ Reyes Católicos  4",Tabernas,Tabernas,Almería
4700429,"Instituto de Educación Secundaria","Manuel de Góngora",Público,"Avda. Acacias  9",Tabernas,Tabernas,Almería
4501056,"Sección de Educación Permanente",Tabernas,Público,"C/ Reyes Católicos  s/n",Tabernas,Tabernas,Almería
4602031,"Colegio Público Rural",Alhfil,Público,"Ctra. Bilbao  3","Lucainena de las Torres","Lucainena de las Torres",Almería
4602331,"Centro Docente Privado",Agave,Privado,"Cmo. de la Gloria  s/n","Huércal de Almería","Huércal de Almería",Almería
4010735,"Centro Docente Privado",Lumaso,Privado,"C/ Nogal  30","Huércal de Almería","Huércal de Almería",Almería
4008777,"Centro de Educación Infantil",Dumbo,Privado,"C/ Profesor Tierno Galván  s/n","Huércal de Almería","Huércal de Almería",Almería
4009228,"Centro de Educación Infantil","El Parque",Privado,"C/ Hegel  s/n. Urb. Mirador del Mediterráneo","Huércal de Almería","Huércal de Almería",Almería
4001862,"Centro de Educación Infantil","Villa Inés",Privado,"Avda. Río Andarax  s/n","Huércal de Almería","Huércal de Almería",Almería
4009241,"Centro de Educación Infantil","Los Patitos",Privado,"C/ Arcilla  45. Urb. Los Pinos","Huércal de Almería","Huércal de Almería",Almería
4009800,"Centro de Educación Infantil","La Guarde",Privado,"C/ Doctor Fleming  11","Huércal de Almería","Huércal de Almería",Almería
4009848,"Centro de Educación Infantil","La Piñata",Privado,"C/ Doctor García Álvarez  32","Huércal de Almería","Huércal de Almería",Almería
4010000,"Centro de Educación Infantil",Baby's,Privado,"C/ Giralda de Sevilla  15  local 2","Huércal de Almería","Huércal de Almería",Almería
4009186,"Centro de Educación Infantil","Los Pinos",Privado,"C/ Malvasia  2","Huércal de Almería","Huércal de Almería",Almería
4009371,"Colegio de Educación Infantil y Primaria","Clara Campoamor",Público,"C/ Sierra de Cazorla  s/n","Huércal de Almería","Huércal de Almería",Almería
4006173,"Colegio de Educación Infantil y Primaria","La Jarilla",Público,"C/ Río Duero  1 B","Huércal de Almería","Huércal de Almería",Almería
4002660,"Colegio de Educación Infantil y Primaria",Buenavista,Público,"C/ Cervantes  13","Huércal de Almería","Huércal de Almería",Almería
4005582,"Colegio de Educación Infantil y Primaria","Veintiocho de Febrero",Público,"Avda. 28 de Febrero. Finca Casa Alta","Huércal de Almería","Huércal de Almería",Almería
4700570,"Instituto de Educación Secundaria","Carmen de Burgos",Público,"C/ Maestra Doña Paquita  2","Huércal de Almería","Huércal de Almería",Almería
4500799,"Sección de Educación Permanente","Huércal de Almería",Público,"C/ Tierno Galván  30","Huércal de Almería","Huércal de Almería",Almería
4003962,"Centro de Educación Infantil","La Rayuela",Privado,"C/ Álvarez de Sotomayor  5",Viator,Viator,Almería
4004449,"Colegio de Educación Infantil y Primaria","Joaquín Visiedo",Público,"C/ Antonio Machado  s/n  esq. c/ Rodríguez de la Fuente  s/n",Viator,Viator,Almería
4010395,"Escuela Infantil",Viator,Público,"C/ Hernán Cortés  s/n",Viator,Viator,Almería
4009770,"Escuela Infantil","Álvarez de Sotomayor",Público,"Ctra. de Campamento  s/n. Base Álvarez de Sotomayor",Viator,Viator,Almería
4700636,"Instituto de Educación Secundaria",Torreserena,Público,"Avda. 11 de marzo  s/n",Viator,Viator,Almería
4500805,"Sección de Educación Permanente",Viator,Público,"C/ García Moreno  s/n",Viator,Viator,Almería
4003512,"Colegio de Educación Infantil y Primaria","José Díaz Díaz",Público,"C/ Cuatro Olivos  22",Pechina,Pechina,Almería
4008820,"Escuela Infantil",Bayyana,Público,"C/ Cuatro Olivos  24",Pechina,Pechina,Almería
4700600,"Instituto de Educación Secundaria","Puerta de Pechina",Público,"C/ Rosique  s/n",Pechina,Pechina,Almería
4500817,"Sección de Educación Permanente",Pechina,Público,"Avda. Andalucía  s/n",Pechina,Pechina,Almería
4003688,"Colegio de Educación Infantil y Primaria","Antonio Devalque",Público,"Plaza Ocho de Marzo  s/n",Rioja,Rioja,Almería
4009575,"Escuela Infantil","Gloria Fuertes",Público,"Plaza 8 de Marzo  s/n",Rioja,Rioja,Almería
4500064,"Sección de Educación Permanente",Rioja-Benahadux,Público,"C/ Granero  s/n",Rioja,Rioja,Almería
4004051,"Colegio de Educación Infantil y Primaria","Padre González Ros",Público,"C/ Gerona  2",Sorbas,Sorbas,Almería
4602225,"Colegio Público Rural",Lusor,Público,"C/ Alcalá  1",Sorbas,Sorbas,Almería
4010577,"Escuela Infantil","San Roquillo",Público,"C/ Francisco Torralba  Sector 2 del Plan Parcial",Sorbas,Sorbas,Almería
4700417,"Instituto de Educación Secundaria","Río Aguas",Público,"Brr. Campanario  s/n",Sorbas,Sorbas,Almería
4500416,"Sección de Educación Permanente","Fuente Nueva",Público,"C/ Santa Isabel  1",Sorbas,Sorbas,Almería
4002982,"Colegio de Educación Infantil y Primaria","San Sebastián",Público,"C/ Ermita  1",Lubrín,Lubrín,Almería
4009526,"Escuela Infantil","San Sebastián",Público,"C/ Cerro  s/n",Lubrín,Lubrín,Almería
4004231,"Colegio de Educación Infantil y Primaria","Nuestra Señora de Monteagud",Público,"C/ Camposanto  s/n","Uleila del Campo","Uleila del Campo",Almería
4009605,"Escuela Infantil","Uleila del Campo",Público,"C/ Monteagud  6-8","Uleila del Campo","Uleila del Campo",Almería
4002601,"Colegio de Educación Infantil y Primaria","Juan XXIII",Público,"Avda. Juan XXIII  s/n","Los Gallardos","Los Gallardos",Almería
4011193,"Escuela Infantil","Los Gallardos",Público,"C/ Margallo  15","Los Gallardos","Los Gallardos",Almería
4500519,"Sección de Educación Permanente","Clara Campoamor",Público,"C/ Molino  1","Los Gallardos","Los Gallardos",Almería
4602195,"Colegio de Educación Infantil y Primaria","El Puntal",Público,"C/ Solana s/n",Bédar,Bédar,Almería
4009733,"Centro de Educación Infantil",Campanilla,Privado,"Avda. Nicolás Salmerón y Alonso  63- Bajo","Alhama de Almería","Alhama de Almería",Almería
4000377,"Colegio de Educación Infantil y Primaria","Inmaculada Concepción",Público,"C/ Alcalde Juan Martínez Rodríguez  s/n","Alhama de Almería","Alhama de Almería",Almería
4009423,"Escuela Infantil","María del Mar Contreras Domínguez",Público,"C/ Camino de la Fuente  s/n","Alhama de Almería","Alhama de Almería",Almería
4700259,"Instituto de Educación Secundaria","Cerro Milano",Público,"Ctra. Gador-Laujar  s/n","Alhama de Almería","Alhama de Almería",Almería
4500039,"Sección de Educación Permanente","Alhama de Almería",Público,"Plaza Inmaculada  s/n","Alhama de Almería","Alhama de Almería",Almería
4602109,"Colegio de Educación Infantil y Primaria",Alicún-Huécija,Público,"Ctra. de Alicún a Huécija",Alicún,Alicún,Almería
4009903,"Centro de Educación Infantil",Pekes,Privado,"C/ Pintor Sorolla  Local 1B",Benahadux,Benahadux,Almería
4008583,"Centro de Educación Infantil",Pequeñilandia,Privado,"C/ Comercio  6",Campohermoso,Níjar,Almería
4001709,"Colegio de Educación Infantil y Primaria","Padre Manjón",Público,"Plaza Manuel Zamora Cruz  s/n",Benahadux,Benahadux,Almería
4008728,"Escuela Infantil","El Mirador",Público,"C/ Huelva  s/n",Benahadux,Benahadux,Almería
4700545,"Instituto de Educación Secundaria",Aurantia,Público,"Ctra. Nacional 340",Benahadux,Benahadux,Almería
4602043,"Colegio Público Rural","Valle de Andarax",Público,"C/ San Sebastián  s/n",Instinción,Instinción,Almería
4010838,"Centro Docente Privado","La Mirada Digital",Privado,"C/ Alcázar  4- Planta 1ª",Almería,Almería,Almería
4001886,"Colegio de Educación Infantil y Primaria","Santa Cruz",Público,"C/ Suspiro  32",Canjáyar,Canjáyar,Almería
4005533,"Instituto de Educación Secundaria","Valle de Andarax",Público,"C/ Olivares  s/n",Canjáyar,Canjáyar,Almería
4500179,"Sección de Educación Permanente",Canjáyar,Público,"C/ Animas  3",Canjáyar,Canjáyar,Almería
4003381,"Colegio de Educación Infantil y Primaria","Obispo Diego Ventaja",Público,"C/ Maestro Luis Cortés  2",Ohanes,Ohanes,Almería
4500209,"Sección de Educación Permanente",Ohanes,Público,"C/ Maestro Luis Cortés  2",Ohanes,Ohanes,Almería
4011341,"Centro autorizado de Enseñanzas Deportivas","CETA (Centro de Enseñanza de Técnicos Andaluces)",Privado,"C/ La Fuente  24",Fondón,Fondón,Almería
4500155,"Sección de Educación Permanente","Virgen de las Angustias(Fondón-Benecid)",Público,"C/ La Fuente  2",Fondón,Fondón,Almería
4002957,"Colegio de Educación Infantil y Primaria","Ntra. Sra. de la Salud",Público,"Ctra. de Granada  77","Laujar de Andarax","Laujar de Andarax",Almería
4010231,"Escuela Infantil","Laujar de Andarax",Público,"Ctra. de Paterna  s/n","Laujar de Andarax","Laujar de Andarax",Almería
4700582,"Instituto de Educación Secundaria","Emilio Manzano",Público,"Ctra. Laujar Orgiva  km.1","Laujar de Andarax","Laujar de Andarax",Almería
4500143,"Sección de Educación Permanente","San Vicente",Público,"C/ Villaespesa  63","Laujar de Andarax","Laujar de Andarax",Almería
4602161,"Colegio Público Rural","Alpujarra Alta",Público,"C/ Granada  s/n",Bayárcal,Bayárcal,Almería
4500192,"Sección de Educación Permanente","Alpujarra Alta(Paterna del Río-Bayárcal)",Público,"C/ Iglesia  21","Paterna del Río","Paterna del Río",Almería
4602092,"Colegio Público Rural",Alcolea-Fondón,Público,"C/ Río de Alcolea  1",Alcolea,Alcolea,Almería
4009460,"Escuela Infantil",Alcolea,Público,"C/ Río Alcolea  3",Alcolea,Alcolea,Almería
4500180,"Sección de Educación Permanente","San Sebastián",Público,"C/ Carretera  21",Alcolea,Alcolea,Almería
4002519,"Colegio de Educación Infantil y Primaria","San Sebastián",Público,"C/ Pedro Tena  1",Fiñana,Fiñana,Almería
4011053,"Escuela Infantil",Alfiñame,Público,"C/ Pedro Tena  1",Fiñana,Fiñana,Almería
4009514,"Escuela Infantil","Colorín Colorete",Público,"C/ Pedro Tena  2 y 4",Fiñana,Fiñana,Almería
4002532,"Instituto de Educación Secundaria","Sierra Nevada",Público,"Avda. Juan Aparicio  3",Fiñana,Fiñana,Almería
4501044,"Sección de Educación Permanente",Fiñana-Abrucena,Público,"C/ Pedro de Tena. C.P. General Saliquer",Fiñana,Fiñana,Almería
4000018,"Colegio de Educación Infantil y Primaria","Joaquín Tena Sicilia",Público,"Paseo San Segundo   7",Abla,Abla,Almería
4009435,"Escuela Infantil",Abla,Público,"Paseo  San Segundo  3",Abla,Abla,Almería
4501032,"Sección de Educación Permanente",Abla,Público,"Avda. Santos Mártires  s/n",Abla,Abla,Almería
4000021,"Colegio de Educación Infantil y Primaria","Antonio Relaño",Público,"C/ Balsillas  36",Abrucena,Abrucena,Almería
4008686,"Colegio Público Rural",Azahar,Público,"C/ Ruedos del Pueblo  s/n",Alboloduy,Alboloduy,Almería
4009873,"Escuela Infantil","La Chimenea de las Hadas",Público,"C/ Ruedos del Pueblo  s/n",Alboloduy,Alboloduy,Almería
4602183,"Colegio Público Rural","Tres Villas-Nacimiento",Público,"C/ Duque  s/n",Nacimiento,Nacimiento,Almería
4501020,"Sección de Educación Permanente","Nacimiento-Tres Villas",Público,"C/ La Flor  s/n",Nacimiento,Nacimiento,Almería
4002635,"Colegio de Educación Infantil y Primaria","Antonia Artigas",Público,"C/ Sebastián Pérez  168",Gérgal,Gérgal,Almería
4002593,"Colegio de Educación Infantil y Primaria","Soledad Alonso Drysdale",Público,"C/ La Paz  11",Gádor,Gádor,Almería
4009290,"Escuela Infantil","Dama del Ruiní",Público,"C/ Duque de Ahumada  3",Gádor,Gádor,Almería
4700569,"Instituto de Educación Secundaria",Gádor,Público,"C/ La Peseta  2",Gádor,Gádor,Almería
4500040,"Sección de Educación Permanente",Gádor,Público,"C/ La Paz  9",Gádor,Gádor,Almería
4000365,"Colegio de Educación Infantil y Primaria","Juan XXIII",Público,"C/ Calvario  1",Alhabia,Alhabia,Almería
4011223,"Centro Docente Privado","Iundenia Huércal-Overa",Privado,"Avda. Guillermo Reyna  9",Huércal-Overa,Huércal-Overa,Almería
4011004,"Centro de Educación Infantil",Chuchuwa,Privado,"C/ Uruguay  bajo  Edif. Montesol II",Huércal-Overa,Huércal-Overa,Almería
4011028,"Centro de Educación Infantil",Garabatos,Privado,"Avda. Guillermo Reyna  40",Huércal-Overa,Huércal-Overa,Almería
4010425,"Centro de Educación Infantil",Burbujas,Privado,"Avda. Doctor Jiménez Díaz  1 local",Huércal-Overa,Huércal-Overa,Almería
4006461,"Centro de Educación Infantil","El Patio",Privado,"C/ Sevilla  21",Huércal-Overa,Huércal-Overa,Almería
4008571,"Centro de Educación Infantil",Campanilla,Privado,"C/ Carril  54",Huércal-Overa,Huércal-Overa,Almería
4005120,"Colegio de Educación Infantil y Primaria","Príncipe Felipe",Público,"C/ Arco  98",Huércal-Overa,Huércal-Overa,Almería
4002696,"Colegio de Educación Infantil y Primaria","Virgen del Río",Público,"Avda. Guillermo Reyna  s/n",Huércal-Overa,Huércal-Overa,Almería
4002684,"Colegio de Educación Infantil y Primaria","San José de Calasanz",Público,"Paseo Alameda  10",Huércal-Overa,Huércal-Overa,Almería
4601971,"Colegio Público Rural",Estancias,Público,"C/ Fresno  s/n. Bda. de San Isidro",Huércal-Overa,Huércal-Overa,Almería
4009010,"Escuela Infantil","Los Ruiseñores",Público,"C/ Murcia  1  esq. Avda. Guillermo Reyna",Huércal-Overa,Huércal-Overa,Almería
4006203,"Escuela Oficial de Idiomas",Huércal-Overa,Público,"Avda. Guillermo Reina  35",Huércal-Overa,Huércal-Overa,Almería
4002714,"Instituto de Educación Secundaria","Cura Valera",Público,"Avda. Guillermo Reyna  35",Huércal-Overa,Huércal-Overa,Almería
4005363,"Instituto de Educación Secundaria",Al-Bujaira,Público,"Avda. Guillermo Reyna  37",Huércal-Overa,Huércal-Overa,Almería
4500428,"Sección de Educación Permanente","Paulo Freire",Público,"C/ Segura  s/n",Huércal-Overa,Huércal-Overa,Almería
4011120,"Centro Docente Privado","Osiris Center",Privado,"Ctra. N-332  Edificio Patricia  2ª planta","Cuevas del Almanzora","Cuevas del Almanzora",Almería
4002039,"Colegio de Educación Infantil y Primaria","Ntra. Sra. del Carmen",Público,"C/ Rulador  2","Cuevas del Almanzora","Cuevas del Almanzora",Almería
4005557,"Colegio de Educación Infantil y Primaria","Encarnación Asensio Granados",Público,"C/ Hermanos Machado  s/n","Cuevas del Almanzora","Cuevas del Almanzora",Almería
4002027,"Colegio de Educación Infantil y Primaria","Álvarez Sotomayor",Público,"C/ Hermanos Machado  30","Cuevas del Almanzora","Cuevas del Almanzora",Almería
4500453,"Centro de Educación Permanente","Dolores Bernal Martínez",Público,"Plaza Plaza de Abastos  s/n  bajo","Cuevas del Almanzora","Cuevas del Almanzora",Almería
4700211,"Conservatorio Profesional de Música","Miguel Caparrós Belmonte",Público,"C/ Doctor Emilio Gimeno  s/n","Cuevas del Almanzora","Cuevas del Almanzora",Almería
4009496,"Escuela Infantil","Luis Siret",Público,"C/ Molinico  s/n","Cuevas del Almanzora","Cuevas del Almanzora",Almería
4010450,"Escuela Municipal de Música","Cuevas del Almanzora",Público,"C/ El convento  s/n ""Convento San Frencisco""""","Cuevas del Almanzora","Cuevas del Almanzora",Almería
4002052,"Instituto de Educación Secundaria",Jaroso,Público,"Ctra. Nacional - 332  nº 25. Apdo. de correos 109","Cuevas del Almanzora","Cuevas del Almanzora",Almería
4602006,"Colegio Público Rural","Sierra Almagrera",Público,"C/ Grupo Escolar  5",Villaricos,"Cuevas del Almanzora",Almería
